5666,1341,2523,3959	1000,1147,2194,755,1345,2821,384
5666,1341,3773,6157	1000,1908,2194,527,711,543,2130,351,2974,384
5666,2837,2073,2341	1000,1147,235,259,2082,1586,384
5666,2837,5783,6505	1000,1147,1717,1505,1607,1915,384
5666,5106,1455,3650	1000,1908,3129,280,1736,384
5666,2789,2648,5598	1000,1908,2130,2392,3129,3255,384
5666,2523,2353,3692,2926	1000,1908,328,1888,1835,242,213,384
5666,4227,84,922,934	1000,1147,2165,235,65,2667,3352,1931,1168,384
6867,5595,4822	1000,1147,2353,1717,1505,211,1216,384
6867,5783,933	1000,1147,1717,1505,2325,1915,384
6867,1198,5864,2234	1000,1147,280,1717,1106,613,341,384
6867,6507,4631	1000,1147,1213,235,2429,1595,384
567,1198,4218,6290	1000,1908,1835,755,3129,259,384
6902,6285,4386,3733	711,591,2557,1736,1000,1908,1204,384
707,6459,1176,6285,1455,3164	840,2118,1791,2374
707,2837,1653,5046	1160,1147,1311,1469,2634,2554,1127,145
707,2837,3603,4623	1160,1147,1311,1469,2634,2554,1127,2374
707,2789,5115,4792,1653	2157,2213,1160,1469,2634,145
707,2789,1653,1931	1160,518,3292,862,1469,2118,145
707,1455,1653,1455,1475	1160,1717,3179,3327,3129,570,2634,145
707,6923,1176,6774	1000,2846,3010,3389,1469,2118,145
707,6923,1607,4218	840,2118,1791,2374
707,2646,1653,3773	1160,352,2667,570,2634,145
1425,1653,6093	1160,1717,242,1469,2118,145
1154,182,310,4375	3310,747,2517,862,1000,1908,1469,2118,145
1154,5658,3663	2037,859,2522,1171,145
1154,6899,6216	2333,1469,2118,1601,862,2919,3373,1842,145
1154,3603,5895	1160,755,1469,2118,542,2935,145
149,2789,1653,788,2648	1160,570,2634,1738,900,1319,3255,145
149,6053,2648,436	1706,1469,2118,603,900,1736,145
149,6222,1653,5870	1160,1469,2634,1738,900,3044,1014,145
149,6222,1653,5870	1160,1469,2118,603,900,1752,2393,145
2813,2837,1653,1850	1160,2552,2947,3331,145
2813,2837,1653,1850	1160,2667,2552,2947,3327,2374
2813,2837,1653,1850	2947,3327,2333,2552,145
2813,2837,1653,1850	1160,1908,2552,2947,1072,2374
2813,2523,1653,625	1160,1904,2782,1717,2947,1072,145
2813,4105,3603,756	1160,1204,1717,2947,3327,145
2813,4105,3603,756	789,3255,1204,1717,2947,145
2813,4105,3603,756	1160,1147,1204,1717,2947,145
3769,7144,4105,6165	2947,985,235,1160,3255,902,145
3769,7144,4105,6165	2947,985,235,1160,1147,3255,2222,145
3769,7144,4105,6165	2947,985,235,789,3255,2222,145
3769,7144,4105,6165	2947,985,2222,235,789,3255,145
3769,7144,4105,6165	2947,985,2222,235,1160,1147,3255,145
3769,2926,4105,2177	2947,1904,3352,2594,2707,1632,145
6791,2789,1653,6257,6285	1160,1275,328,2121,3000,1112,145
6791,4105,3650,5883,1678	796,3352,1404,176,2195,235,1523,145
6791,4105,3072,5818	1361,2213,3179,235,1523,145
6791,4105,3603,2643	328,235,1160,1404,620,145
2809,3522,4105,3072	3179,235,1523,3255,367,1312,384
2709,6459,1176,6507,1475	587,1469,2118,1000,2438,1717,2628,1072,145
2709,2789,1653,1455,3650	1160,2861,1469,2634,2667,796,1893,3129,1112,145
2709,1455,1653,3946,3650	1160,2861,1469,2634,796,1893,1457,2374
2709,2559,1653,1455,2648	1160,587,1469,2118,280,3129,145
2709,4105,6331,4297,2386	587,1469,2118,859,235,1745,3255,145
2709,5019,3650,2073	796,2861,570,2634,280,259,145
2709,603,6516,182	2861,1469,2634,2667,2842,881,750,2427,1503,145
3541,2837,4673,6564	1160,1210,235,860,1736,384
3541,2837,6417,805	1160,1457,2226,1421,1182,384
3541,2682,6331,413	1160,3096,3420,862,3311,1075,384
3541,3717,1188,4732,2648	1160,1734,2344,2728,2441,1706,384
3541,3717,3524,4732,4432	1160,1734,2344,2728,2441,2157,384
3541,3717,6637,3652,3164	1160,362,1717,1734,2344,2560,1310,862,384
3541,1455,2523,2821	1160,755,221,2868,384
3541,4213,2204,5393	1160,1908,443,862,517
3541,4213,2204,5393	1160,1147,796,1738,900,242,137,30,1717,1454,1408,384
3541,2523,1033,1865	789,755,1421,2784,902,384
3541,2523,1033,1865	1160,755,2514,2784,902,384
3541,2523,6849,1865	789,755,1904,3389,902,384
3541,2523,6849,1865	1160,755,1904,3389,902,384
3541,4369,2183,3102	1160,2037,859,242,2657,2552,1421,1987,2841,384
3541,4369,1199,5467	1160,242,2657,2552,2079,2914,492,384
3541,2408,3175,389	789,1734,2344,420,2756,2552,2947,3331,384
3541,2408,3175,389	1160,1734,2344,420,2756,2552,2947,3331,384
3541,2408,3175,3733,3164	1160,362,1717,1734,2344,518,1204,862,384
3541,2408,1198,2198,5864	1160,280,2296,1546,30,384
3541,6269,1607,100	1160,1904,3410,235,2393,2520,2959,129
3541,84,922,2720	1160,65,2667,3352,777,908,384
3541,84,2675	1160,65,2667,2426,3262,384
3541,6923,6429,3072	1160,1081,2846,1380,1380,2628,1272,384
1750,3301,1198,3175	1160,2594,259,280,2667,2552,384
7097,372	1160,2144,2195,831,2344,1354,1643,384
7097,1198,922,4620	789,280,235,2608,1454,384
7097,1198,1097,6564	1160,1213,280,773,2325,384
7097,3813,3882	1160,773,2048,626,862,129
7097,6331,299	1160,235,1433,3420,384
7097,1097,1124	1160,773,1155,2614,862,384
419,1732,4105,2782	1160,3347,3347,1421,1962,384
419,5712,4105,3139	1160,3255,1211,663,1421,2048,626,384
419,2266,4105,2073	1160,3255,1726,2270,2019,1421,259,384
419,5203,2837,1475	1160,3255,665,1717,2628,3331,384
4921,4105,3806,6265	1160,3255,1717,796,3331,1112,384
5787,844,4105,4594	65,2667,1889,2514,384
2991,6255,7053	682,687,3156,1272,2195,2194,2557,862,384
4786,152,4539	796,3389,235,234,2315,1940,175,145
4786,3376,1850,6285,5899	1000,1908,3001,1518,2564,862,2077,145
4786,1653,5815,1743	1160,235,2418,747,3255,2140,1646,175,145
4786,1653,4538,1621,6335	1160,2428,1999,1421,2470,175,2088,2374
4786,1653,3115,2870	1160,1717,169,577,1000,175,145
4786,1653,1850,3133,1198	1160,2552,1213,235,280,2552,145
4786,3603,5243,1978	1160,3255,1594,2458,2183,175,2374
4627,4342,1341,6737,1653	1160,1147,2926,755,3255,2195,2194,3404,782,384
4208,2870,922,3267,5161	1418,1000,1904,1640,2458,2453,2072,384
4117,353,1198,6265	664,1160,280,1717,796,3327,384
1241,1176,4792,922,1030	1000,2296,542,1272,542,2935,2077,145
1241,5115,2226,5207	2157,1139,1583,3349,35,175,145
1241,3376,251,1949	1000,1908,2296,280,1245,862,2077,145
1241,1653,1495,922,2184	789,1518,543,1740,2077,145
1241,1653,2226,1935	1160,1139,1583,1362,35,175,145
5300,1789,6285,6028,5455	2795,446,2928,654,3126,3390,384
1001,84,3662	1659,306,1908,65,2667,2619,501,384
6855,5411,6331,1678	2195,2667,3238,361,384
1882,5077,5107,5929	1410,1838,332,30,384
137,1176,4152,6331,2811	1000,399,997,1642,1018,862,2077,145
137,182,3946,430	750,2427,1503,755,1457,1469,2634,175,145
137,182,6257,6285,4053	3310,747,169,978,3045,2121,3000,862,2077,145
137,2476,1973,182	755,2195,1245,3310,747,862,2077,145
137,877,5454	1057,1454,862,1469,2634,1601,175,145
137,1653,6028,3652,1087	1160,137,790,2241,175,145
137,1653,3175,6285,3414	1160,2552,2149,2099,862,175,145
3462,1176,5086,1653,3813	1000,280,235,1638,1293,2858,1160,862,175,145
3156,2648,2699,3384	1736,100,436,2552,3129,384
3156,1653,6900,3452,2656	1160,2914,2914,2897,1492,175,145
3156,1653,6028,3652,1621,5637	1160,1259,1834,137,790,2077,145
3156,1653,2523,922,1782	1160,755,533,685,191,2077,145
3156,1653,2523,922,3295	1160,755,1322,395,175,145
3156,1653,2523,131	1160,755,1659,306,175,145
3156,1653,2523,4521	1160,755,2971,958,1981,1030,2077,145
3156,1653,4767,182,6290	1160,1421,862,2665,3310,747,2077,145
3156,1653,3773,1716	1160,527,1435,2966,1940,175,145
3156,1653,3773,5218	1160,527,711,2787,2493,2077,145
3156,1653,4450,3983,2838	1160,3156,859,2194,426,2026,2077,145
3156,1653,2226,1811	1160,1139,1457,763,391,175,145
3156,1653,1685,5207	789,716,3349,1880,2077,145
3156,1653,1685,5207	1160,716,3349,1880,2077,145
3156,1653,4065,2870	1160,2671,1929,1000,175,145
3156,1653,623,430	1160,352,2667,1469,2634,175,145
3914,182,202,1997	2418,747,1245,1729,1552,175,145
3914,6109,4767,182	755,2195,2671,1929,2418,747,175,145
1489,1607,3813,4785	100,2628,2118,2269,881,129
1489,1607,3813,3000	280,2667,796,2118,3091,2570,384
1489,3175,6285,3690	100,3092,26,1596,384
1489,5870,6331,5015	100,1752,2393,506,816,384
1489,1153,6331,4947,5864	100,447,2053,2250,2557,384
1489,4695,3603,7144	280,2667,1245,2393,1160,3255,902,384
1489,6429,6285,251,2870	100,352,2597,2886,1000,384
1489,603,6516,2648	280,2667,2842,881,1706,384
1489,603,6516,2870	280,2667,2842,881,1000,384
426,3946,5939	2926,755,2195,2919,2194,1548,2121,2088,2579,564,1257,1257,1447,1257,2088,384
1139,5267,6290	1904,1531,2194,1421,1346,1730,384
5351,466,1076	473,90,152,908,2245,862,384
6418,6227,6285,3603,1203	518,1736,1160,3255,1668,1556,384
5573,430,4241	755,3112,2054,1601,1909,2283,3074,862,175,145
5951,922,4017,2838,182	3310,747,2919,1299,2626,1160,2037,859,2520,2226,2393,881,384
5951,1653,625,5595	1160,1717,1505,3203,583,2077,145
5951,1653,2140,6505	1160,1505,2858,1607,2760,862,175,145
5951,1653,5101,2648	1160,3129,1357,862,175,2374
4681,5282,224,6043	2157,1976,3378,862,500,3255,3204,1940,384
4681,5143,3165,4286,4746	2157,2842,3112,1000,3255,98,1260,384
4681,7053,6285,4286,6588	2157,1806,3017,862,1000,384
4681,3499,652	2157,2130,1994,862,384
4681,1452,3773,16	2157,280,527,1435,1505,479,384
4681,4486,5467,615	2157,1421,3153,1415,233,2226,492,384
4681,1916,922,1272,4369	2157,1762,755,2884,1853
4681,2862,922,4017,6297	2157,2616,2708,1734,2010,384
4681,2862,908,1958	2157,3255,1325,2019,280,2877,384
4681,2862,2827,3921	2157,755,3409,3324,2433,3255,352,1362,384
4681,2862,4154,382	2157,755,3132,1272,1144,3331,384
4681,4105,922,3324,6170	2157,235,1272,1746,985,1414,1606,384
4681,4105,4673,1563,2870	2157,1904,2782,1416,1000,40,1717,384
4681,4105,2724,1563,1653	2157,1717,1454,1160,3255,1408,384
4681,4105,5097,6285,1607,6564	2157,1421,3153,1415,187,1736,384
4681,4105,3165,2782,3165,224	2157,1275,500,1904,2036,1962,384
4681,4105,1628,6737,4238	2157,2328,1082,2405,2019,384
4681,4105,1199,5519	2157,1421,1146,1350,384
4681,4105,242,4265	2157,2343,3409,1594,820,384
4681,5019,4837,169	2157,280,235,331,637,2195,384
4681,5060,5258,6285,20	2157,1518,2787,2493,384
4681,5060,1033,1268	2157,2558,1658,1421,2784,2195,384
4681,6608,6285,7121,5786	2157,527,1435,242,2672,2302,384
4681,6608,5492,5786	2157,527,1435,242,2672,2302,384
4681,2408,2523,625,3810	2157,1734,2296,1180,862,384
4681,6305,5849,442,5108	2157,2616,137,862,2157,3255,2520,2851,384
4681,6624,6182,6331,5015	2157,426,2250,506,816,3020,384
4681,4410,2870,922,1637	2157,627,627,2798,2060,2517,1000,1904,1217,3415,1169,384
4681,1930,1199,6530	2157,2121,2226,1421,1155,567,384
4681,4022,1199,645	2157,716,2505,2079,2914,3009,2019,384
4681,3275,2648,597	2157,1808,533,1127,1762,2657,3255,2629,3260,384
4681,1140,6285,1032,1475	2157,2344,491,2560,1717,2628,3331,384
4681,3395,6285,4133,224	2157,352,1744,500,384
4681,3112,3628,2872	2157,654,221,587,159,788,384
4681,3112,7022,6265	2157,2885,491,146,1717,2628,1072,384
4681,5267,6285,6331,3127	2157,2552,862,3281,2658,384
4681,6222,1607,6227,1020	2157,1421,1527,2150,1518,518,2557,3255,384
4681,1724,2870,922,3520	2157,2517,1000,196,862,1277,631,384
6932,922,1310,5470	2157,755,1834,2405,2352,384
6932,922,1997,6843	2157,235,1272,3166,1552,1552,1594,384
6932,6095,6285,1953	2157,1889,1518,1360,384
6932,5595,4837,4949	2157,2353,1505,577,1904,3352,211,1216,384
6932,1687,543,2870	2157,56,1000,1606,298,384
6856,1691,6331,6746	2368,1322,30,862,384
1146,1653,2406,1362	1761,2919,1160,129,1361,3209,900,384
2228,3156,1653,6335,1475	125,129,1160,1717,2628,3331,2428,1999,2077,145
5727,5331,1088,2183	2157,3255,912,2419,2552,862,2926,755,2546,1853,384
5727,2266,6793,2870	2157,3255,2456,909,2019,1133,1000,1667,165,384
5114,6516,922,1417	2084,869,2120,840,2634,1893,145
5114,3717,1653,3946,3650	1160,840,2634,2296,796,2634,1457,145
5114,6374,4105,6331,3542	3179,3352,2586,2784,1822,2374
5114,2789,1653,3016,182	1160,235,840,2634,2063,1736,2418,747,3255,145
5114,2789,3603,3504,3175	1160,3255,1636,85,840,2118,2036,145
5114,1365,4105,6475,1844	731,613,3306,755,2784,1962,145
5114,2200,2789,1653,5936	1160,2333,3416,2784,1414,145
5114,2200,4105,3072,1231	2628,392,966,1463,2667,2784,1414,954,145
5114,2200,4105,3072,1231	3179,392,961,2784,1414,89,2374
5114,3112,3603,931	1160,3255,1838,3221,235,840,2118,997,3255,145
5114,3112,3603,931	1160,2018,3221,2858,2226,840,2634,1893,145
1176,5282,6331,3229	1000,1976,3378,862,3211,3416,384
1176,5540,4453	1000,2532,289,1655,3065,862,384
1176,6459,922,3381,1475	1000,235,3179,3327,3255,2897,2798,2195,384
1176,6459,1259,6737,1015	1000,1152,1589,384
1176,6459,1259,6737,6865	1000,1152,1589,384
1176,6459,1522,4732,1653	1000,1783,2626,1160,862,384
1176,6459,3884,1621,409	1000,2834,1135,2667,3044,1014,384
1176,6459,1198,6290,1621,1341	1000,1904,1834,2194,280,259,384
1176,6459,908,1621,2047	1000,280,3274,1803,1168,1168,384
1176,6046,5815,1417	1000,1505,862,2418,747,3255,2084,869,2120,384
1176,2545,3650,3328	1000,685,631,796,1272,2578,1601,384
1176,1988,4837,5883,974	1000,2905,862,1904,1770,1421,2385,3255,15,384
1176,1988,224,922,7121	1000,1319,862,1904,392,1594,2397,1418,500,384
1176,2682,4286,805,3294	1000,1238,126,862,1793,1664,384
1176,3717,4199,3412,1653	1000,2522,687,242,280,2063,1160,384
1176,3717,20,1199,2178	1000,2787,2493,1734,2344,2787,2226,1421,1527,384
1176,3717,6257,5848,922,1310	1000,1518,2121,1904,1834,3331,384
1176,6127,5481,922,1458	1000,1319,280,137,1322,306,384
1176,6127,2545,3650	1000,280,2296,685,631,384
1176,6127,1455,2648,1208	1000,1888,280,1139,3129,384
1176,6127,3946,5848,1144	1000,280,773,1703,3410,384
1176,6127,6637,2648,1116	1000,280,2296,3418,246,1706,384
1176,6127,5086,1653,3164	1000,362,1717,280,2296,1638,1293,1160,384
1176,6127,1362,5848,1653	1000,280,2296,2076,1160,384
1176,6127,1362,5391	1000,280,2296,2424,2809,2798,2076,384
1176,5106,5870,182	1000,280,2296,3044,1014,2418,747,384
1176,2789,1198,1314,3072	1000,1835,755,932,3410,2628,1272,384
1176,677,1455,430	1000,1469,2118,1601,2194,1835,755,3129,384
1176,677,1455,2648,4010	1000,1835,755,1407,2130,3129,384
1176,5485,671,3501	1000,280,527,1435,1155,1406,159,384
1176,2559,2545,3650	1000,1147,280,685,631,796,3352,384
1176,2559,5345	1000,280,2645,1325,2195,384
1176,2559,6028,6331,5501	1000,1835,869,2841,796,1272,2959,3000,384
1176,2559,3175,6285,3414	1000,280,2552,716,2099,384
1176,2559,3773,5207	1000,280,527,1435,3349,35,384
1176,2559,3773,6539	1000,280,527,711,1359,716,384
1176,2559,84,1465	1000,328,1888,280,65,2667,384
1176,2559,2226,4839	1000,280,1518,2121,1785,1880,384
1176,2559,623,6285,20	1000,280,352,2787,2493,384
1176,2559,623,6285,1362	1000,280,352,2076,384
1176,2559,623,6285,6335	2157,280,501,71,230,384
1176,6056,2648,86,5310	1000,2660,3060,879,1736,862,1706,384
1176,2276,353,805	1000,3075,1160,235,1182,3255,384
1176,1916,4082,2357,1004	2804,2325,1000,2520,2226,2393,881,384
1176,2523,922,3356,5848,1653	1000,755,2428,1999,1418,1160,384
1176,2523,922,4513,6737,4106	1000,755,1421,2784,2053,384
1176,2523,922,4570,4214,1458	1000,755,1904,2730,427,3255,1088,1853,3417,1322,384
1176,2523,922,1519,1150	1000,1964,3325,3136,384
1176,2523,5141,4286,7121	1000,1340,1000,3255,2217,2789,862,384
1176,2523,3813,1033,3921	1000,755,796,2634,2784,3255,1903,2629,384
1176,2523,3264,542	1000,755,2084,1554,1616,64,2167,384
1176,2523,3141,1653,84	1000,755,1160,65,2667,3255,384
1176,91,6285,3175,6265	1000,1245,2240,2552,796,3327,384
1176,4227,3218,4286,1164	1000,1049,1049,1531,1736,1594,1783,862,384
1176,4227,2559,3773,2648	1000,2165,235,280,527,711,1706,384
1176,4767,224,1199,6290	1000,2079,2914,862,2665,500,384
1176,4767,2306,4105,575	1000,2924,1655,1454,3272,235,713,2733,3255,384
1176,4767,3141,1653,3642	1000,2924,1655,1160,3255,2629,3260,384
1176,4767,576,6608,182	1000,2924,1655,328,527,711,3310,747,384
1176,3146,6331,979,4695	1000,1330,2413,1014,577,384
1176,2759,182,4286,1782	1000,1340,1000,3255,685,2167,3301,1418,862,2418,747,384
1176,3773,6285,6900,4822	1000,527,711,1505,730,1216,384
1176,3773,2802,4010	1000,527,1435,837,2130,351,3092,384
1176,3773,1653,1199,2200	1000,2079,2914,527,1435,1160,384
1176,1032,5864,922,671,5753	1000,2560,1717,1904,1272,1155,1406,159,1072,384
1176,463,922,1528,4741	1000,3129,862,1834,2283,230,384
1176,463,922,5504,3434	1000,2951,862,2860,3415,1739,191,384
1176,7001,4053,4058	2804,859,1000,2081,2063,862,760,1394,384
1176,4152,1653,1199,2200	1000,2079,2914,352,1160,384
1176,84,6285,3175,6285,6335	1000,2226,2552,2428,1999,862,384
1176,84,6285,1685,2556	1000,65,2667,716,2505,674,716,384
1176,84,6285,4931,4425	1000,65,2667,1999,961,1726,384
1176,3692,532,2431,182	1000,280,332,1131,2418,747,862,384
1176,3692,532,2431,4432	1000,2532,289,280,501,2157,862,384
1176,3861,182,6849,4967	1000,327,2418,747,89,384
1176,3861,922,4513,6737,4967	1000,327,862,1421,2784,954,384
1176,1573,2263,5864,6863	1000,2678,862,418,1580,964,818,998,384
1176,1573,4432,6331,4967	1000,2678,862,2157,954,384
1176,2069,6331,3229	1000,1643,1288,862,3211,3416,384
1176,1385,3072,2157	1000,2456,2226,2628,1272,3099,1810,384
1176,4278,4695,6331,979	1000,1457,1014,2413,384
1176,4079,7051	1000,985,1081,3041,1643,384
1176,2593,7121,5786	1000,755,1738,242,2672,2302,384
1176,5975,6737,4065	1000,1155,2791,96,862,384
1176,2700,1176,4065	1000,352,1000,96,862,384
1176,2700,1176,5770	1000,2558,587,1000,869,2841,862,384
1176,2700,182,4105,5273	1000,352,750,2427,1503,2532,289,1868,862,384
1176,2700,2648,3112,6899	1000,2558,587,1706,399,862,384
1176,2700,2298,6904	1000,242,796,2101,1542,862,384
1176,2700,3072,4105,6502	1000,352,2628,235,272,3255,384
1176,2700,353,2739	1000,233,2226,1160,1717,1241,1528,384
1176,2700,353,2470	1000,2671,2861,1160,2246,1670,259,862,384
1176,5156,3652,6331,3716	1000,3092,2657,3306,862,384
1176,623,4837,3351,6843	1000,352,2667,1904,1272,466,3191,1162,1107,1695,2832,129
1176,623,6849,4328	1000,2667,682,1272,618,1873,384
1176,623,6331,197,2926	1000,352,2667,1878,1904,3352,384
1176,623,6285,5411,922,6482	1000,352,3129,1272,1642,384
1176,623,6285,1685,2556	1000,352,716,674,716,384
1176,884,6285,3175,6265	1000,352,2552,796,3327,384
1176,884,6285,251,182	1000,352,2597,2886,2418,747,384
1176,3112,1621,6331,3780	1000,1717,2850,3116,384
1176,3112,2699,3384	1000,1717,1878,1904,1272,2798,2614,384
1176,5267,6182,6331,3544	1000,2498,2708,862,918,741,384
1176,6222,2198,1563,1653	1000,1139,1275,1160,1904,137,2552,384
1176,4565,1176,1658,848	1000,1299,2626,1000,56,2200,1962,384
1176,4565,1653,2073,1934	1000,1378,789,259,2362,384
2817,6952,1379,6899	1000,1588,2671,1000,368,862,384
2817,4792,182,6285,1362	1000,1139,1361,750,2427,1503,2076,384
2817,1607,5492,1653	1000,1139,242,577,1160,384
2817,5796,6516,1653	1000,1518,2366,1736,1160,3255,384
2817,5715,1653,922,7144	1000,1139,1418,1160,1904,985,2222,384
2817,5715,1653,922,1495	1000,1139,2767,1160,1904,2111,384
2817,5715,1653,922,3444	1000,1518,1245,3167,3000,2517,1160,384
2817,2874,1653,4629	1000,1518,2132,1160,2700,426,3255,384
2817,2750,2648,6285,1653	1000,1518,2517,1160,2715,869,3255,384
2817,4931,3078,6737,2648	1000,1139,3418,533,1706,3255,384
1379,4837,705,2217	1000,235,1272,1404,1323,2195,384
1379,1494,922,4570,1458	1000,1717,2905,1904,3049,427,2974,384
1379,6018,6331,979	1000,1717,3418,2413,384
1379,3824,3733,182	1000,1717,518,1204,2919,2418,747,384
1379,3497,4286,6634	1000,1717,162,1000,3255,2751,3238,1318,384
1379,1052,1176,3112,6265	1000,1421,1962,3109,1000,1717,796,3327,384
1379,1475,4732,129	1000,1717,3179,3327,2333,2985,384
1379,1475,6285,2874,1653	1000,30,3179,3327,1798,1160,384
1379,5864,922,2220,3102	1000,2037,859,1149,1738,1924,384
1379,5864,2431,1563,224	1000,1131,2657,500,862,384
1379,5686,5467	1000,492,1589,862,384
1379,4227,3661,1678	1000,2165,235,1272,1155,1067,912,384
1379,6686,5207	1000,2149,3349,391,384
1379,1198,4756,6290	1000,1350,233,280,2122,3375,384
1379,1198,5467,1621,1341	1000,3165,985,280,492,384
1379,1198,2046,6227	1000,280,518,2552,384
1379,2669,6992	1000,1717,1245,632,1552,384
1379,4760,6285,4934,2648	1000,1316,862,1350,1736,2833,3065,384
1379,1144,954,3812	1000,1703,3410,2157,1147,1139,1829,384
1379,1144,954,3812	1000,685,631,2157,1147,1139,1829,384
1379,6331,2926,1653,623	1000,2150,235,1160,2667,879,3255,2195,384
1379,5467,6737,2826	1000,1023,3154,862,459,330,384
1379,2802,1563,224	1000,2353,169,500,1904,137,3092,384
1379,292,6285,2265	1000,1195,2629,1603,1684,384
6565,2140,2926,4949	1000,1505,862,1904,3352,211,1216,384
6565,508,922,3944	1000,361,862,3352,881,2357,137,2061,2832,384
6565,508,2926,5848,1653	1000,1418,1160,2459,862,1904,3352,384
6565,5251,29,4733	1000,1829,2226,862,2062,1904,2554,129
6977,442,3793,2428	2157,3255,1295,2061,2353,2914,175,145
6977,6265,922,1464	755,603,816,2217,2077,145
2753,2189,6285,2870,3164	1706,380,1717,1992,1000,862,384
2753,5673,3773,922,1656	1706,242,137,30,3004,1904,1600,2797,306,384
2753,5673,3773,4837,2762	2628,242,2657,2552,3004,1272,2577,384
2753,296,2870,4563,4970	2628,447,1000,1350,1736,2388,2301,384
2753,925,5848,922,5929	3355,1410,862,1904,1838,384
2753,3998,3813,5643	2628,242,137,2557,753,2565,685,1658,384
2753,3112,922,351,3520	1706,235,1277,788,631,384
1143,1607,4210,1020	2613,859,1527,30,862,384
6823,922,2073,1030	1706,235,1904,3352,1421,259,3255,2213,497,384
6823,922,5494,6737,647	1222,3034,1904,571,384
6823,922,3159,6737,4856	2628,235,1631,1158,603,816,384
6823,1341,3709,6285,2870	1000,1018,2819,1904,1840,280,2268,384
6823,1341,5815,6212	984,235,2418,747,3255,368,384
6823,4837,3485,2543	3179,235,1904,3352,873,3193,2379,2226,3255,1076,1730,384
6823,625,922,351,2230	2628,235,3036,788,1426,3255,969,2350,384
6823,4286,5534,5019,2648	3179,235,1000,3255,3073,1677,2919,280,235,175,145
6823,1198,3650,3221	1706,2778,755,796,2634,2707,1632,384
6823,2003,6506	3179,2778,1469,2634,2667,2429,3255,384
6823,5975,6737,2827	755,1135,3324,3282,384
6823,4856,5848,933	1505,2325,2760,3255,1738,1924,1736,862,384
6823,3066,6331,3380	1706,1717,2918,1410,384
1047,3603,6930,1116	1160,2121,3000,1222,1834,567,384
122,2870,3946,2926,2081	1330,1000,1457,1904,2125,1601,1909,384
6090,1978,4386,5015	1245,897,1000,1908,3255,506,816,517,384
6090,3175,6285,6331,4926	1330,1000,1147,2552,1597,2437,3200,517,384
6090,1077,790,1691	1330,1000,1147,1953,3027,500,1139,30,384
6090,5411,6849,3378	1000,1147,3129,2784,1904,1135,384
6090,1198,3530,2648	1000,1908,280,2667,446,1708,1706,384
1454,6395,5864,6672	2744,3067,90,3134,1324,1679,540,1606,2552,3382,384
4053,7053,4732,224,2475	466,1898,641,2135,2130,2392,1904,3352,2195,30,384
4053,1583,224,1159	466,1898,641,2135,528,2833,500,3255,1110,1110,384
4053,3346,6331,3754	760,1394,2016,177,2596,384
2613,1176,4792,922,1030	1000,2296,542,1272,542,2935,2077,145
2613,1176,3175,3452,6285,202	1000,1734,2344,2333,2552,2520,175,145
2613,1176,202,6331,3754	1000,1734,2344,2016,177,2596,175,145
1078,3376,6923,6257	1155,2791,1000,1908,65,2667,597,3299,384
1078,994,2856	1888,2960,1160,1139,3037,1455,384
7122,4560,5864,6331,662	1000,3255,1322,1717,2658,3327,963,2753,763,384
7122,3140,2837,5549	1000,1717,2009,1579,3087,384
7122,1732,2508,5883	1000,3347,3347,3074,1404,862,384
7122,1732,1980,6725	1000,3347,1055,1902,99,384
7122,1732,4105,393	3351,1744,1421,2028,1993,384
7122,13,2837,2910	1000,3255,3018,1092,2009,1309,384
7122,2026,4105,4256	1000,3255,764,2667,2315,862,384
7122,7121,2862,1644	1000,3255,2397,1748,862,384
1074,3240,4105,2073,3240	1835,2748,2271,2150,235,259,2748,2271,384
1074,2926,3384,3112,722	1835,755,100,3255,2195,3378,2635,384
1074,2926,6048,3933	2778,755,2195,1454,1213,384
3909,1594,224	1835,2195,392,1605,500,384
3388,6737,1339,4105,922,350	2157,1147,2376,763,1904,2195,235,1924,108,384
2663,643,5818	1134,1544,1063,2919,285,807,1160,384
517,6746,4105,3782	1000,1147,3255,1322,3110,1135,862,384
6838,2523,4154,234	2195,755,3132,2165,786,384
6333,353,805	1888,2514,789,755,1655,2753,384
2406,6900,6849,647	1548,1505,1834,2577,250,384
2406,697,6331,979	1361,1340,2413,584,2657,384
2406,4695,6331,979	1361,1340,2413,1245,1014,384
2406,4695,6331,979	1361,1014,2413,384
2406,6637,6331,979	1361,3418,2657,2413,384
2406,6637,6331,979	1361,3418,2413,384
2406,2700,2648,3806	1361,3248,1932,1904,1410,384
3572,6331,5185,3217	1808,3132,1410,3421,384
5220,3603,555,1116	1340,1160,3255,1559,2832,1695,1410,384
3445,1653,1621,6331,2811	1717,1642,1182,2657,2063,384
3445,1653,1621,6331,2811	1717,1642,1018,2657,213
853,5245,4432,922,7121	500,2517,862,2157,1904,3118,2217,384
853,5245,4432,6331,1458	500,2517,862,2157,2974,384
853,4486,3652,1621,2486	500,2241,2657,348,1834,137,790,384
853,2862,922,1720,3778	500,755,1904,3183,3,3172,3255,881,384
853,2862,922,2779,5331	500,755,1217,423,912,384
853,2862,2035,131	500,755,1059,1272,1659,306,384
853,4105,922,2073,1703	500,235,1904,3352,1421,259,3255,330,2606,384
853,4105,922,3139,2077	500,235,1904,3352,2048,626,3255,1144,1659,384
853,4105,922,4342,3492	500,235,1904,3352,3404,782,3255,1144,2195,384
